,title,Price,Mileage(miles),Registration_Year,Previous Owners,Fuel type,Body type,Engine,Gearbox,Doors,Seats,Emission Class,Has_Service_History,Mileage,Car_Age,Engine_Bin,Mileage_per_Year,Log_Price,Log_Mileage,Age_Band,title_lower,Is_Premium,Brand,Model,Usage_Level,Expected_Mileage,Mileage_Delta,Owners_per_Year,Price_per_Seat,Price_per_Year_Age,Door_Category,Is_Family_Car,Brand_Avg_Price,Model_Avg_Price,Engine_per_Seat,Car_Age_Squared,Premium_Age
2057,Suzuki Alto,3995,45000,2014,2,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 5,0,45000,9,Small (≤1.4L),5000.0,8.292798858200374,10.714417768752456,6-10,suzuki alto,0,Suzuki,Alto,Low,81000,-36000,0.2222222222222222,998.75,399.5,Family,0,5076.8536585365855,2530.0,0.25,81,0
2058,Toyota Yaris,2395,85693,2008,3,Petrol,Hatchback,1.0,Manual,3.0,5.0,Euro 4,0,85693,15,Small (≤1.4L),5712.866666666667,7.781138509845015,11.35852642096981,10+,toyota yaris,0,Toyota,Yaris,Normal,135000,-49307,0.2,479.0,149.6875,Small,1,5280.310160427807,5836.8375,0.2,225,0
2059,Mercedes-Benz C Class,8990,50000,2011,5,Diesel,Coupe,2.1,Automatic,2.0,4.0,Euro 5,0,50000,12,Large (2.0–3.0L),4166.666666666667,9.103868127465667,10.819778284410283,10+,mercedes-benz c class,1,Mercedes,C Class,Low,108000,-58000,0.4166666666666667,2247.5,691.5384615384615,Coupe,0,7747.066666666667,4894.224137931034,0.525,144,12
2060,Audi A6 Avant,3290,139142,2007,5,Diesel,Estate,3.0,Automatic,5.0,5.0,Euro 4,0,139142,16,Large (2.0–3.0L),8696.375,8.098642843759418,11.843250273386113,10+,audi a6 avant,1,Audi,A6 Avant,Normal,144000,-4858,0.3125,658.0,193.52941176470588,Family,1,7717.627586206897,2945.0,0.6,256,16
2061,Renault Clio,6495,53000,2014,3,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 5,0,53000,9,Medium (1.4–2.0L),5888.888888888889,8.7787879291047,10.87804719253426,6-10,renault clio,0,Renault,Clio,Normal,81000,-28000,0.3333333333333333,1299.0,649.5,Family,1,5641.379310344828,6176.742857142857,0.3,81,0
2062,Chevrolet Spark,2495,85556,2011,3,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5,0,85556,12,Small (≤1.4L),7129.666666666667,7.822044008185619,11.356926411285349,10+,chevrolet spark,0,Chevrolet,Spark,Normal,108000,-22444,0.25,499.0,191.92307692307693,Family,1,3331.6428571428573,2371.0,0.24,144,0
2063,Hyundai i30,6250,83650,2015,2,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 6,0,83650,8,Small (≤1.4L),10456.25,8.740336742730447,11.33439670641497,6-10,hyundai i30,0,Hyundai,i30,Normal,72000,11650,0.25,1250.0,694.4444444444445,Family,1,4997.118279569892,3320.5238095238096,0.27999999999999997,64,0
2064,BMW 3 Series,9800,67000,2011,5,Petrol,Saloon,2.0,Automatic,4.0,5.0,Euro 5,1,67000,12,Medium (1.4–2.0L),5583.333333333333,9.190137664658664,11.112447898373103,10+,bmw 3 series,1,Bmw,3 Series,Normal,108000,-41000,0.4166666666666667,1960.0,753.8461538461538,Sedan,1,8348.596226415095,7892.3490566037735,0.4,144,12
2065,Honda Civic,3695,113000,2009,4,Petrol,Hatchback,2.0,Manual,3.0,4.0,Euro 4,0,113000,14,Medium (1.4–2.0L),8071.428571428572,8.214735833382303,11.635143097694478,10+,honda civic,0,Honda,Civic,Normal,126000,-13000,0.2857142857142857,923.75,246.33333333333334,Small,0,3825.2115384615386,4462.3877551020405,0.5,196,0
2066,DS Automobiles DS 7 CROSSBACK,14900,94000,2018,2,Diesel,SUV,2.0,Automatic,5.0,5.0,Euro 6,0,94000,5,Medium (1.4–2.0L),18800.0,9.60911649193355,11.451050061252142,3-6,ds automobiles ds 7 crossback,0,Ds,Automobiles DS 7 CROSSBACK,High,45000,49000,0.4,2980.0,2483.3333333333335,Family,1,14293.833333333334,17200.0,0.4,25,0
2067,Subaru Impreza,2395,130100,2001,5,Petrol,Saloon,2.0,Manual,4.0,5.0,Euro 2,0,130100,22,Medium (1.4–2.0L),5913.636363636364,7.781138509845015,11.776058664500596,,subaru impreza,0,Subaru,Impreza,Normal,198000,-67900,0.22727272727272727,479.0,104.1304347826087,Sedan,1,3376.3636363636365,2395.0,0.4,484,0
2068,Vauxhall Adam,4990,67000,2014,3,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 5,0,67000,9,Small (≤1.4L),7444.444444444444,8.515191188745565,11.112447898373103,6-10,vauxhall adam,0,Vauxhall,Adam,Normal,81000,-14000,0.3333333333333333,1247.5,499.0,Small,0,4633.5329670329675,5269.733333333334,0.35,81,0
2069,Ford Focus,10970,91000,2019,1,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6,1,91000,4,Medium (1.4–2.0L),22750.0,9.302919553269277,11.418614785498987,3-6,ford focus,0,Ford,Focus,Very High,36000,55000,0.25,2194.0,2194.0,Family,1,4866.40931372549,4982.664596273292,0.3,16,0
2070,Mercedes-Benz A Class,10975,37334,2015,3,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 5,0,37334,8,Medium (1.4–2.0L),4666.75,9.303375237943373,10.527659718592542,6-10,mercedes-benz a class,1,Mercedes,A Class,Low,72000,-34666,0.375,2195.0,1219.4444444444443,Family,1,7747.066666666667,12670.9,0.3,64,8
2071,Ford C-max,7390,46760,2014,3,Diesel,MPV,1.6,Manual,5.0,5.0,Euro 5,0,46760,9,Medium (1.4–2.0L),5195.555555555556,8.907883013942248,10.752783415586006,6-10,ford c-max,0,Ford,C-max,Normal,81000,-34240,0.3333333333333333,1478.0,739.0,Family,1,4866.40931372549,3863.4,0.32,81,0
2072,Ford Ecosport,5990,96600,2016,2,Petrol,SUV,1.0,Manual,5.0,5.0,Euro 5,0,96600,7,Small (≤1.4L),13800.0,8.697846691109495,11.47833402020061,6-10,ford ecosport,0,Ford,Ecosport,High,63000,33600,0.2857142857142857,1198.0,748.75,Family,1,4866.40931372549,5755.0,0.2,49,0
2073,Land Rover Range Rover Sport,3999,132000,2007,3,Diesel,SUV,2.7,Automatic,5.0,5.0,Euro 4,0,132000,16,Large (2.0–3.0L),8250.0,8.293799608846818,11.790557201568507,10+,land rover range rover sport,1,Land Rover,Rover Range Rover Sport,Normal,144000,-12000,0.1875,799.8,235.23529411764707,Family,1,10741.42857142857,10547.9,0.54,256,16
2074,Hyundai Getz,1895,75290,2006,3,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 4,0,75290,17,Small (≤1.4L),4428.823529411765,7.546974117516527,11.229102602844169,10+,hyundai getz,0,Hyundai,Getz,Low,153000,-77710,0.17647058823529413,379.0,105.27777777777777,Small,1,4997.118279569892,1551.25,0.27999999999999997,289,0
2075,Ford KA,3300,89390,2014,4,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 5,0,89390,9,Small (≤1.4L),9932.222222222223,8.101677747454572,11.400764098081899,6-10,ford ka,0,Ford,KA,Normal,81000,8390,0.4444444444444444,825.0,330.0,Small,0,4866.40931372549,2236.15,0.3,81,0
2076,Vauxhall Astra,3950,90000,2013,4,Diesel,Estate,1.7,Manual,5.0,5.0,Euro 5,0,90000,10,Medium (1.4–2.0L),9000.0,8.281470857895167,11.407564949312402,6-10,vauxhall astra,0,Vauxhall,Astra,Normal,90000,0,0.4,790.0,359.09090909090907,Family,1,4633.5329670329675,3344.948051948052,0.33999999999999997,100,0
2077,Mercedes-Benz A Class,8595,93000,2015,3,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 5,1,93000,8,Medium (1.4–2.0L),11625.0,9.05893591781695,11.440354772135393,6-10,mercedes-benz a class,1,Mercedes,A Class,Normal,72000,21000,0.375,1719.0,955.0,Family,1,7747.066666666667,12670.9,0.3,64,8
2078,MINI Hatch,5195,46000,2010,3,Petrol,Hatchback,1.6,Manual,3.0,4.0,Euro 5,1,46000,13,Medium (1.4–2.0L),3538.4615384615386,8.555451903533328,10.736396675471232,10+,mini hatch,0,Mini,Hatch,Low,117000,-71000,0.23076923076923078,1298.75,371.07142857142856,Small,0,6480.1752577319585,6124.846153846154,0.4,169,0
2079,Toyota Yaris,6150,65414,2014,3,Petrol,Hatchback,1.3,Manual,5.0,5.0,Euro 5,0,65414,9,Small (≤1.4L),7268.222222222223,8.724207360800564,11.088491581814447,6-10,toyota yaris,0,Toyota,Yaris,Normal,81000,-15586,0.3333333333333333,1230.0,615.0,Family,1,5280.310160427807,5836.8375,0.26,81,0
2080,Peugeot 407,995,144100,2007,4,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 4,0,144100,16,Medium (1.4–2.0L),9006.25,6.902742737158593,11.878262781987614,10+,peugeot 407,0,Peugeot,407,Normal,144000,100,0.25,199.0,58.529411764705884,Sedan,1,5463.955102040816,1309.4545454545455,0.4,256,0
2081,Ford Focus,10970,91000,2019,1,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6,1,91000,4,Medium (1.4–2.0L),22750.0,9.302919553269277,11.418614785498987,3-6,ford focus,0,Ford,Focus,Very High,36000,55000,0.25,2194.0,2194.0,Family,1,4866.40931372549,4982.664596273292,0.3,16,0
2082,Vauxhall Astra,2995,61038,2007,3,Petrol,Hatchback,1.6,Manual,3.0,5.0,Euro 4,0,61038,16,Medium (1.4–2.0L),3814.875,8.00469951054955,11.019251900021803,10+,vauxhall astra,0,Vauxhall,Astra,Low,144000,-82962,0.1875,599.0,176.1764705882353,Small,1,4633.5329670329675,3344.948051948052,0.32,256,0
2083,Vauxhall Meriva,4295,94000,2014,3,Petrol,MPV,1.4,Manual,5.0,5.0,Euro 5,1,94000,9,Small (≤1.4L),10444.444444444445,8.365206834418355,11.451050061252142,6-10,vauxhall meriva,0,Vauxhall,Meriva,Normal,81000,13000,0.3333333333333333,859.0,429.5,Family,1,4633.5329670329675,4355.2,0.27999999999999997,81,0
2084,Fiat 500,6970,49485,2017,3,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 6,0,49485,6,Small (≤1.4L),8247.5,8.84937050375457,10.80942487233079,3-6,fiat 500,0,Fiat,500,Normal,54000,-4515,0.5,1742.5,995.7142857142857,Small,0,4115.359223300971,4646.0,0.3,36,0
2085,Mazda MAZDA 2,6950,64818,2016,2,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6,0,64818,7,Medium (1.4–2.0L),9259.714285714286,8.846496938558838,11.07933862154504,6-10,mazda mazda 2,0,Mazda,MAZDA 2,Normal,63000,1818,0.2857142857142857,1390.0,868.75,Family,1,5383.35294117647,4472.5,0.3,49,0
2086,Nissan Juke,7470,58277,2014,2,Petrol,SUV,1.6,Manual,5.0,5.0,Euro 5,0,58277,9,Medium (1.4–2.0L),6475.222222222223,8.918650278126863,10.97296278334936,6-10,nissan juke,0,Nissan,Juke,Normal,81000,-22723,0.2222222222222222,1494.0,747.0,Family,1,6807.666666666667,8598.424242424242,0.32,81,0
2087,Mazda CX-5,7495,73000,2012,2,Diesel,SUV,2.2,Manual,5.0,5.0,Euro 6,0,73000,11,Large (2.0–3.0L),6636.363636363636,8.921991410536698,11.198214720130528,10+,mazda cx-5,0,Mazda,CX-5,Normal,99000,-26000,0.18181818181818182,1499.0,624.5833333333334,Family,1,5383.35294117647,6197.5,0.44000000000000006,121,0
2088,Volkswagen Polo,5950,71000,2013,2,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 5,0,71000,10,Small (≤1.4L),7100.0,8.691146498539675,11.170435156023453,6-10,volkswagen polo,0,Volkswagen,Polo,Normal,90000,-19000,0.2,1190.0,540.9090909090909,Small,1,6555.732824427481,5863.78125,0.27999999999999997,100,0
2089,Peugeot 2008,15990,40800,2021,1,Petrol,SUV,1.2,Manual,5.0,5.0,Euro 6,0,40800,2,Small (≤1.4L),20400.0,9.679718805828,10.616437360392252,0-3,peugeot 2008,0,Peugeot,2008,Very High,18000,22800,0.5,3198.0,5330.0,Family,1,5463.955102040816,8001.416666666667,0.24,4,0
2090,Ford Focus,4670,74717,2012,5,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 5,0,74717,11,Small (≤1.4L),6792.454545454545,8.448914350662942,11.221462922203763,10+,ford focus,0,Ford,Focus,Normal,99000,-24283,0.45454545454545453,934.0,389.1666666666667,Family,1,4866.40931372549,4982.664596273292,0.2,121,0
2091,Volkswagen Polo,6750,54500,2012,2,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 5,0,54500,11,Small (≤1.4L),4954.545454545455,8.817297783866575,10.905955980651335,10+,volkswagen polo,0,Volkswagen,Polo,Low,99000,-44500,0.18181818181818182,1350.0,562.5,Small,1,6555.732824427481,5863.78125,0.27999999999999997,121,0
2092,Vauxhall Astra,2500,136842,2014,1,Diesel,Estate,1.6,Manual,5.0,5.0,Euro 6,0,136842,9,Medium (1.4–2.0L),15204.666666666666,7.824046010856292,11.826582254594205,6-10,vauxhall astra,0,Vauxhall,Astra,High,81000,55842,0.1111111111111111,500.0,250.0,Family,1,4633.5329670329675,3344.948051948052,0.32,81,0
2093,Vauxhall Astra,2995,61038,2007,3,Petrol,Hatchback,1.6,Manual,3.0,5.0,Euro 4,0,61038,16,Medium (1.4–2.0L),3814.875,8.00469951054955,11.019251900021803,10+,vauxhall astra,0,Vauxhall,Astra,Low,144000,-82962,0.1875,599.0,176.1764705882353,Small,1,4633.5329670329675,3344.948051948052,0.32,256,0
2094,Audi A4,7990,80000,2012,3,Petrol,Saloon,1.8,Manual,4.0,5.0,Euro 5,0,80000,11,Medium (1.4–2.0L),7272.727272727273,8.98594603876032,11.289781913656018,10+,audi a4,1,Audi,A4,Normal,99000,-19000,0.2727272727272727,1598.0,665.8333333333334,Sedan,1,7717.627586206897,6004.066666666667,0.36,121,11
2095,BMW X5,4450,135000,2004,1,Diesel,SUV,3.0,Automatic,5.0,5.0,Euro 4,0,135000,19,Large (2.0–3.0L),7105.263157894737,8.400659375160286,11.813030057420567,10+,bmw x5,1,Bmw,X5,Normal,171000,-36000,0.05263157894736842,890.0,222.5,Family,1,8348.596226415095,5686.916666666667,0.6,361,19
2096,BMW 5 Series,9490,51000,2012,3,Diesel,Saloon,2.0,Automatic,4.0,5.0,Euro 5,0,51000,11,Medium (1.4–2.0L),4636.363636363636,9.157993891603974,10.839580911706463,10+,bmw 5 series,1,Bmw,5 Series,Low,99000,-48000,0.2727272727272727,1898.0,790.8333333333334,Sedan,1,8348.596226415095,5590.0526315789475,0.4,121,11
2097,Ford Mondeo,3995,83000,2011,3,Petrol,Hatchback,2.0,Manual,5.0,5.0,Euro 5,1,83000,12,Medium (1.4–2.0L),6916.666666666667,8.292798858200374,11.326595886778735,10+,ford mondeo,0,Ford,Mondeo,Normal,108000,-25000,0.25,799.0,307.3076923076923,Family,1,4866.40931372549,3891.0,0.4,144,0
2098,Hyundai i40,6495,87000,2013,5,Diesel,Estate,1.7,Automatic,5.0,5.0,Euro 5,0,87000,10,Medium (1.4–2.0L),8700.0,8.7787879291047,11.37366339763672,6-10,hyundai i40,0,Hyundai,i40,Normal,90000,-3000,0.5,1299.0,590.4545454545455,Family,1,4997.118279569892,6638.5,0.33999999999999997,100,0
2099,Land Rover Freelander 2,7250,106000,2012,5,Diesel,SUV,2.2,Manual,5.0,5.0,Euro 5,0,106000,11,Large (2.0–3.0L),9636.363636363636,8.88875674784872,11.571194373094205,10+,land rover freelander 2,1,Land Rover,Rover Freelander 2,Normal,99000,7000,0.45454545454545453,1450.0,604.1666666666666,Family,1,10741.42857142857,4927.333333333333,0.44000000000000006,121,11
2100,Fiat Panda,1700,94000,2009,3,Petrol,Hatchback,1.2,Manual,5.0,4.0,Euro 4,0,94000,14,Small (≤1.4L),6714.285714285715,7.438383530044307,11.451050061252142,10+,fiat panda,0,Fiat,Panda,Normal,126000,-32000,0.21428571428571427,425.0,113.33333333333333,Family,0,4115.359223300971,1936.0,0.3,196,0
2101,Audi A3,9850,90000,2014,2,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5,0,90000,9,Small (≤1.4L),10000.0,9.195226734166134,11.407564949312402,6-10,audi a3,1,Audi,A3,Normal,81000,9000,0.2222222222222222,1970.0,985.0,Family,1,7717.627586206897,4929.4047619047615,0.27999999999999997,81,9
2102,Vauxhall Insignia,3995,119000,2015,3,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5,1,119000,8,Medium (1.4–2.0L),14875.0,8.292798858200374,11.686878772093667,6-10,vauxhall insignia,0,Vauxhall,Insignia,High,72000,47000,0.375,799.0,443.8888888888889,Family,1,4633.5329670329675,3644.3333333333335,0.4,64,0
2103,Volkswagen Jetta,7350,39488,2013,2,Diesel,Saloon,1.6,Manual,4.0,5.0,Euro 5,0,39488,10,Medium (1.4–2.0L),3948.8,8.902455592206882,10.58375210726506,6-10,volkswagen jetta,0,Volkswagen,Jetta,Low,90000,-50512,0.2,1470.0,668.1818181818181,Sedan,1,6555.732824427481,6323.3,0.32,100,0
2104,BMW 4 Series,10495,70950,2013,3,Diesel,Coupe,2.0,Automatic,2.0,4.0,Euro 6,1,70950,10,Medium (1.4–2.0L),7095.0,9.258654232254733,11.169730682588188,6-10,bmw 4 series,1,Bmw,4 Series,Normal,90000,-19050,0.3,2623.75,954.0909090909091,Coupe,0,8348.596226415095,11330.0,0.5,100,10
2105,Renault Clio,1990,120863,2012,3,Petrol,Hatchback,1.1,Manual,3.0,5.0,Euro 5,0,120863,11,Small (≤1.4L),10987.545454545454,7.595889917718538,11.70241295171571,10+,renault clio,0,Renault,Clio,Normal,99000,21863,0.2727272727272727,398.0,165.83333333333334,Small,1,5641.379310344828,6176.742857142857,0.22000000000000003,121,0
2106,Audi A4,7990,80000,2012,3,Petrol,Saloon,1.8,Manual,4.0,5.0,Euro 5,0,80000,11,Medium (1.4–2.0L),7272.727272727273,8.98594603876032,11.289781913656018,10+,audi a4,1,Audi,A4,Normal,99000,-19000,0.2727272727272727,1598.0,665.8333333333334,Sedan,1,7717.627586206897,6004.066666666667,0.36,121,11
2107,Vauxhall Astra,3195,28408,2005,3,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4,0,28408,18,Medium (1.4–2.0L),1578.2222222222222,8.069342366811636,10.254426074622923,10+,vauxhall astra,0,Vauxhall,Astra,Low,162000,-133592,0.16666666666666666,639.0,168.1578947368421,Family,1,4633.5329670329675,3344.948051948052,0.32,324,0
2108,Toyota Yaris,7000,55000,2014,2,Petrol,Hatchback,1.3,Manual,5.0,5.0,Euro 5,1,55000,9,Small (≤1.4L),6111.111111111111,8.85366542803745,10.915088464214607,6-10,toyota yaris,0,Toyota,Yaris,Normal,81000,-26000,0.2222222222222222,1400.0,700.0,Family,1,5280.310160427807,5836.8375,0.26,81,0
2109,BMW 3 SERIES,9850,83000,2013,3,Diesel,Saloon,2.0,Automatic,4.0,5.0,Euro 5,0,83000,10,Medium (1.4–2.0L),8300.0,9.195226734166134,11.326595886778735,6-10,bmw 3 series,1,Bmw,3 SERIES,Normal,90000,-7000,0.3,1970.0,895.4545454545455,Sedan,1,8348.596226415095,9321.8,0.4,100,10
2110,Mercedes-Benz E Class,8500,111000,2015,3,Diesel,Coupe,2.1,Automatic,2.0,4.0,Euro 6,0,111000,8,Large (2.0–3.0L),13875.0,9.047821442478408,11.617285480294472,6-10,mercedes-benz e class,1,Mercedes,E Class,High,72000,39000,0.375,2125.0,944.4444444444445,Coupe,0,7747.066666666667,6643.454545454545,0.525,64,8
2111,MINI Hatch Cooper,7760,58000,2013,3,Petrol,Hatchback,1.6,Manual,3.0,4.0,Euro 5,0,58000,10,Medium (1.4–2.0L),5800.0,8.956737613177264,10.968198289528557,6-10,mini hatch cooper,0,Mini,Hatch Cooper,Normal,90000,-32000,0.3,1940.0,705.4545454545455,Small,0,6480.1752577319585,9249.875,0.4,100,0
2112,Volkswagen Golf,11995,79000,2020,1,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6,0,79000,3,Medium (1.4–2.0L),26333.333333333332,9.392245175273795,11.27720313144916,0-3,volkswagen golf,0,Volkswagen,Golf,Very High,27000,52000,0.3333333333333333,2399.0,2998.75,Family,1,6555.732824427481,5044.754716981132,0.3,9,0
2113,Toyota Yaris,1895,77000,2002,3,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 3,0,77000,21,Small (≤1.4L),3666.6666666666665,7.546974117516527,11.251560700835821,,toyota yaris,0,Toyota,Yaris,Low,189000,-112000,0.14285714285714285,379.0,86.13636363636364,Family,1,5280.310160427807,5836.8375,0.2,441,0
2114,Vauxhall Zafira,6990,41163,2014,3,Petrol,MPV,1.8,Manual,5.0,7.0,Euro 4,0,41163,9,Medium (1.4–2.0L),4573.666666666667,8.852235835227855,10.625295073589285,6-10,vauxhall zafira,0,Vauxhall,Zafira,Low,81000,-39837,0.3333333333333333,998.5714285714286,699.0,Family,1,4633.5329670329675,2598.6666666666665,0.2571428571428572,81,0
2115,Peugeot 308,9499,30106,2017,3,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6,0,30106,6,Small (≤1.4L),5017.666666666667,9.158941808890182,10.312479766420449,3-6,peugeot 308,0,Peugeot,308,Normal,54000,-23894,0.5,1899.8,1357.0,Family,1,5463.955102040816,6787.46,0.24,36,0
2116,Honda Jazz,1995,84641,2006,3,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4,0,84641,17,Small (≤1.4L),4978.882352941177,7.598399329323964,11.346174061767135,10+,honda jazz,0,Honda,Jazz,Low,153000,-68359,0.17647058823529413,399.0,110.83333333333333,Family,1,3825.2115384615386,2471.5555555555557,0.27999999999999997,289,0
2117,Volkswagen Tiguan,15995,60000,2020,1,Petrol,SUV,1.5,Manual,5.0,5.0,Euro 6,0,60000,3,Medium (1.4–2.0L),20000.0,9.680031452383618,11.002099841204238,0-3,volkswagen tiguan,0,Volkswagen,Tiguan,High,27000,33000,0.3333333333333333,3199.0,3998.75,Family,1,6555.732824427481,8033.666666666667,0.3,9,0
2118,Renault Clio,1990,120863,2012,3,Petrol,Hatchback,1.1,Manual,3.0,5.0,Euro 5,0,120863,11,Small (≤1.4L),10987.545454545454,7.595889917718538,11.70241295171571,10+,renault clio,0,Renault,Clio,Normal,99000,21863,0.2727272727272727,398.0,165.83333333333334,Small,1,5641.379310344828,6176.742857142857,0.22000000000000003,121,0
2119,Vauxhall Astra,3195,28408,2005,3,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4,0,28408,18,Medium (1.4–2.0L),1578.2222222222222,8.069342366811636,10.254426074622923,10+,vauxhall astra,0,Vauxhall,Astra,Low,162000,-133592,0.16666666666666666,639.0,168.1578947368421,Family,1,4633.5329670329675,3344.948051948052,0.32,324,0
2120,Vauxhall Adam,4990,67000,2014,3,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 5,0,67000,9,Small (≤1.4L),7444.444444444444,8.515191188745565,11.112447898373103,6-10,vauxhall adam,0,Vauxhall,Adam,Normal,81000,-14000,0.3333333333333333,1247.5,499.0,Small,0,4633.5329670329675,5269.733333333334,0.35,81,0
2121,Fiat 500,5940,59623,2014,2,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 6,1,59623,9,Small (≤1.4L),6624.777777777777,8.68946441235669,10.995796684651125,6-10,fiat 500,0,Fiat,500,Normal,81000,-21377,0.2222222222222222,1485.0,594.0,Small,0,4115.359223300971,4646.0,0.3,81,0
2122,Citroen C4 PICASSO,3795,64715,2008,3,Diesel,MPV,1.6,Automatic,5.0,5.0,Euro 4,0,64715,15,Medium (1.4–2.0L),4314.333333333333,8.24143968982973,11.077748292876539,10+,citroen c4 picasso,0,Citroen,C4 PICASSO,Low,135000,-70285,0.2,759.0,237.1875,Family,1,4678.4838709677415,3795.0,0.32,225,0
2123,Ford Fiesta,3995,54442,2009,1,Diesel,Hatchback,1.4,Manual,5.0,5.0,Euro 4,0,54442,14,Small (≤1.4L),3888.714285714286,8.292798858200374,10.904891193783463,10+,ford fiesta,0,Ford,Fiesta,Low,126000,-71558,0.07142857142857142,799.0,266.3333333333333,Family,1,4866.40931372549,4458.5078125,0.27999999999999997,196,0
2124,Mercedes-Benz S-class,3795,64000,2002,3,Diesel,Saloon,3.2,Automatic,4.0,4.0,Euro 2,0,64000,21,Performance (3.0L+),3047.6190476190477,8.24143968982973,11.06663836234181,,mercedes-benz s-class,1,Mercedes,S-class,Low,189000,-125000,0.14285714285714285,948.75,172.5,Sedan,0,7747.066666666667,3795.0,0.8,441,21
2125,SEAT Ibiza,7149,22000,2014,3,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 5,0,22000,9,Small (≤1.4L),2444.4444444444443,8.874727765766853,9.998797732340453,6-10,seat ibiza,0,Seat,Ibiza,Low,81000,-59000,0.3333333333333333,1429.8,714.9,Small,1,4776.627118644068,3965.911111111111,0.27999999999999997,81,0
2126,Mercedes-Benz C Class,2890,63000,2003,3,Petrol,Coupe,1.8,Automatic,2.0,4.0,Euro 3,0,63000,20,Medium (1.4–2.0L),3150.0,7.969011781106478,11.05089000537367,10+,mercedes-benz c class,1,Mercedes,C Class,Low,180000,-117000,0.15,722.5,137.61904761904762,Coupe,0,7747.066666666667,4894.224137931034,0.45,400,20
2127,BMW 3 Series,5495,177000,2010,4,Diesel,Coupe,3.0,Manual,2.0,4.0,Euro 5,1,177000,13,Large (2.0–3.0L),13615.384615384615,8.611593866837723,12.083905011555967,10+,bmw 3 series,1,Bmw,3 Series,High,117000,60000,0.3076923076923077,1373.75,392.5,Coupe,0,8348.596226415095,7892.3490566037735,0.75,169,13
2128,Hyundai i20,4650,66018,2012,2,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5,1,66018,11,Small (≤1.4L),6001.636363636364,8.444622498581403,11.097682711097967,10+,hyundai i20,0,Hyundai,i20,Normal,99000,-32982,0.18181818181818182,930.0,387.5,Family,1,4997.118279569892,3352.9583333333335,0.24,121,0
2129,Land Rover Range Rover Evoque,13993,80000,2013,4,Diesel,SUV,2.2,Automatic,5.0,5.0,Euro 5,0,80000,10,Large (2.0–3.0L),8000.0,9.546312483555713,11.289781913656018,6-10,land rover range rover evoque,1,Land Rover,Rover Range Rover Evoque,Normal,90000,-10000,0.4,2798.6,1272.090909090909,Family,1,10741.42857142857,15251.4,0.44000000000000006,100,10
2130,Volkswagen Passat,9750,80000,2016,2,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 6,0,80000,7,Medium (1.4–2.0L),11428.57142857143,9.185022563991893,11.289781913656018,6-10,volkswagen passat,0,Volkswagen,Passat,Normal,63000,17000,0.2857142857142857,1950.0,1218.75,Sedan,1,6555.732824427481,5947.090909090909,0.4,49,0
2131,Volkswagen Polo,1895,87100,2005,5,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4,0,87100,18,Small (≤1.4L),4838.888888888889,7.546974117516527,11.374812162840595,10+,volkswagen polo,0,Volkswagen,Polo,Low,162000,-74900,0.2777777777777778,379.0,99.73684210526316,Small,1,6555.732824427481,5863.78125,0.24,324,0
