,Registration_Year,Fuel type,Body type,Engine,Gearbox,Emission Class,Car_Age,Mileage_per_Year,Log_Price,Log_Mileage,Brand,Model,Car_Age_Squared,Premium_Age,Mileage_Age_Interaction,Mileage_per_Age,Age_3_plus,Age_5_plus,Age_8_plus,Engine_Age,Engine_per_Year,Mileage_Ratio,Mileage_Above_Normal,Is_New,Is_Old,Lifecycle_Stage,Is_Early_Life,Is_Mid_Life,Is_End_of_Life,Remaining_Life,Depreciation_Phase,Brand_Tier,Brand_Strength,Brand_Residual_Score,Age_Adjusted_Mileage
3407,2008,Diesel,SUV,2.0,Manual,Euro 4,15,7510.266666666666,6.907755278982137,11.632076453441265,Jeep,Patriot,225,0,174.48114680161896,0.727004778340079,12,10,7,30.0,0.125,0.6258555555555555,-4489.733333333334,0,1,Late,0,0,1,0,1.0,Upper_Mid,2,0.125,5.816038226720632
3408,2018,Petrol,Hatchback,1.0,Manual,Euro 6,5,12396.2,9.2093398716426,11.034583165448437,Ford,Fiesta,25,0,55.172915827242186,1.839097194241406,2,0,0,5.0,0.16666666666666666,1.0330166666666667,396.2000000000007,0,0,Early,1,0,0,10,0.3333333333333333,Mid,1,0.16666666666666666,11.034583165448437
3409,2009,Petrol,Hatchback,1.2,Manual,Euro 4,14,5729.285714285715,7.899153483343097,11.29240347436097,Seat,Ibiza,196,0,158.0936486410536,0.7528268982907314,11,9,6,16.8,0.08,0.47744047619047625,-6270.714285714285,0,1,Late,0,0,1,1,0.9333333333333333,Upper_Mid,2,0.13333333333333333,5.646201737180485
3410,2011,Diesel,Hatchback,1.6,Manual,Euro 5,12,11958.333333333334,6.9985096422506015,11.874090314181814,Ford,Focus,144,0,142.48908377018176,0.9133915626293703,9,7,4,19.200000000000003,0.12307692307692308,0.9965277777777778,-41.66666666666606,0,1,Late,0,0,1,3,0.8,Mid,1,0.07692307692307693,11.874090314181814
3411,2013,Petrol,Hatchback,1.2,Manual,Euro 5,10,11000.0,7.600902459542082,11.608235644774552,Vauxhall,Corsa,100,0,116.08235644774552,1.0552941495249593,7,5,2,12.0,0.10909090909090909,0.9166666666666666,-1000.0,0,1,Mid,0,1,0,5,0.6666666666666666,Budget,0,0.0,11.608235644774552
3412,2004,Diesel,Hatchback,1.4,Manual,Euro 3,19,7557.789473684211,7.1891677384203225,11.87477300792267,Mini,Hatch,361,0,225.62068715053073,0.5937386503961335,16,14,11,26.599999999999998,0.06999999999999999,0.6298157894736842,-4442.210526315789,0,1,Late,0,0,1,0,1.2666666666666666,Upper_Mid,2,0.1,5.937386503961335
3413,2001,Petrol,Hatchback,1.3,Automatic,Euro 3,22,3462.9545454545455,7.818027938530729,11.240919871903454,Toyota,Yaris,484,0,247.30023718187599,0.48873564660449803,19,17,14,28.6,0.05652173913043478,0.28857954545454545,-8537.045454545454,0,1,Late,0,0,1,0,1.4666666666666666,Upper_Mid,2,0.08695652173913043,5.620459935951727
3414,2010,Diesel,SUV,1.6,Manual,Euro 4,13,8230.76923076923,7.237059026124737,11.580584113444043,Peugeot,3008,169,0,150.54759347477255,0.8271845795317174,10,8,5,20.8,0.1142857142857143,0.6858974358974359,-3769.2307692307695,0,1,Late,0,0,1,2,0.8666666666666667,Mid,1,0.07142857142857142,11.580584113444043
3415,2011,Petrol,Hatchback,1.6,Manual,Euro 5,12,8916.666666666666,7.718685495198466,11.580584113444043,Citroen,C4,144,0,138.9670093613285,0.8908141625726187,9,7,4,19.200000000000003,0.12307692307692308,0.7430555555555555,-3083.333333333334,0,1,Late,0,0,1,3,0.8,Mid,1,0.07692307692307693,11.580584113444043
3416,2013,Petrol,MPV,1.6,Manual,Euro 5,10,11900.0,7.423568444259167,11.686878772093667,Vauxhall,Zafira,100,0,116.86878772093667,1.062443524735788,7,5,2,16.0,0.14545454545454548,0.9916666666666667,-100.0,0,1,Mid,0,1,0,5,0.6666666666666666,Budget,0,0.0,11.686878772093667
3417,2005,Diesel,SUV,2.5,Manual,Euro 3,18,6833.333333333333,7.822044008185619,11.719939634354557,Mitsubishi,Shogun Sport,324,0,210.95891341838202,0.616838928123924,15,13,10,45.0,0.13157894736842105,0.5694444444444444,-5166.666666666667,0,1,Late,0,0,1,0,1.2,Mid,1,0.05263157894736842,11.719939634354557
3418,2010,Diesel,Saloon,2.0,Automatic,Euro 5,13,9552.615384615385,8.116715624819111,11.72951961570628,BMW,3 Series,169,13,152.48375500418166,0.8378228296933058,10,8,5,26.0,0.14285714285714285,0.7960512820512821,-2447.3846153846152,0,1,Late,0,0,1,2,0.8666666666666667,Premium,3,0.21428571428571427,3.9098398719020935
3419,2010,Diesel,MPV,2.0,Manual,Euro 5,13,9076.923076923076,7.362010551259734,11.6784399034478,Toyota,Verso,169,0,151.8197187448214,0.8341742788176999,10,8,5,26.0,0.14285714285714285,0.7564102564102564,-2923.076923076924,0,1,Late,0,0,1,2,0.8666666666666667,Upper_Mid,2,0.14285714285714285,5.8392199517239
3420,2011,Petrol,MPV,1.6,Manual,Euro 5,12,9322.166666666666,8.001355025826703,11.625057005413757,Ford,C-max,144,0,139.50068406496507,0.8942351542625967,9,7,4,19.200000000000003,0.12307692307692308,0.7768472222222221,-2677.833333333334,0,1,Late,0,0,1,3,0.8,Mid,1,0.07692307692307693,11.625057005413757
3421,2011,Diesel,Estate,1.6,Manual,Euro 5,12,7343.833333333333,7.822044008185619,11.386522887567915,Seat,Ibiza,144,0,136.638274650815,0.8758863759667628,9,7,4,19.200000000000003,0.12307692307692308,0.6119861111111111,-4656.166666666667,0,1,Late,0,0,1,3,0.8,Upper_Mid,2,0.15384615384615385,5.693261443783958
3422,2007,Petrol,Hatchback,1.2,Manual,Euro 4,16,6062.5,7.374629015218945,11.48246625748552,Honda,Jazz,256,0,183.7194601197683,0.6754391916167952,13,11,8,19.2,0.07058823529411765,0.5052083333333334,-5937.5,0,1,Late,0,0,1,0,1.0666666666666667,Upper_Mid,2,0.11764705882352941,5.74123312874276
3423,2010,Petrol,Hatchback,1.0,Manual,Euro 5,13,5769.2307692307695,7.823645930834952,11.225243392518449,Vauxhall,Corsa,169,0,145.92816410273983,0.8018030994656035,10,8,5,13.0,0.07142857142857142,0.4807692307692308,-6230.7692307692305,0,1,Late,0,0,1,2,0.8666666666666667,Budget,0,0.0,11.225243392518449
3424,2008,Petrol,Hatchback,1.6,Manual,Euro 4,15,9093.6,7.492760300922379,11.82337634947471,Ford,Fiesta,225,0,177.35064524212066,0.7389610218421694,12,10,7,24.0,0.1,0.7578,-2906.3999999999996,0,1,Late,0,0,1,0,1.0,Mid,1,0.0625,11.82337634947471
3425,2012,Diesel,Hatchback,2.0,Manual,Euro 5,11,10181.818181818182,8.160518247477505,11.626254150277232,BMW,1 Series,121,11,127.88879565304956,0.9688545125231026,8,6,3,22.0,0.16666666666666666,0.8484848484848485,-1818.181818181818,0,1,Late,0,0,1,4,0.7333333333333333,Premium,3,0.25,3.8754180500924105
3426,2005,Diesel,Combi Van,1.9,Manual,Euro 3,18,5666.666666666667,7.822044008185619,11.532728092266408,Vauxhall,Vivaro,324,0,207.58910566079535,0.6069856890666531,15,13,10,34.199999999999996,0.09999999999999999,0.47222222222222227,-6333.333333333333,0,1,Late,0,0,1,0,1.2,Budget,0,0.0,11.532728092266408
3427,2004,Diesel,Saloon,1.9,Automatic,Euro 4,19,8421.052631578947,6.543911845564792,11.982929094215963,Skoda,Superb,361,0,227.6756527901033,0.5991464547107982,16,14,11,36.1,0.095,0.7017543859649122,-3578.9473684210534,0,1,Late,0,0,1,0,1.2666666666666666,Upper_Mid,2,0.1,5.991464547107982
3428,2010,Petrol,Hatchback,1.4,Manual,Euro 4,13,7653.846153846154,7.762170607138205,11.507912923146684,Kia,Ceed,169,0,149.60286800090688,0.8219937802247631,10,8,5,18.2,0.09999999999999999,0.6378205128205129,-4346.153846153846,0,1,Late,0,0,1,2,0.8666666666666667,Mid,1,0.07142857142857142,11.507912923146684
3429,2010,Diesel,Hatchback,1.8,Manual,Euro 4,13,9186.46153846154,7.492760300922379,11.690435464766962,Ford,Mondeo,169,0,151.9756610419705,0.8350311046262116,10,8,5,23.400000000000002,0.1285714285714286,0.7655384615384617,-2813.538461538459,0,1,Late,0,0,1,2,0.8666666666666667,Mid,1,0.07142857142857142,11.690435464766962
3430,2012,Petrol,Hatchback,1.4,Manual,Euro 5,11,7363.636363636364,7.595889917718538,11.302204433654577,Peugeot,207,121,0,124.32424877020034,0.9418503694712147,8,6,3,15.399999999999999,0.11666666666666665,0.6136363636363636,-4636.363636363636,0,1,Late,0,0,1,4,0.7333333333333333,Mid,1,0.08333333333333333,11.302204433654577
3431,2018,Petrol,Hatchback,1.5,Manual,Euro 6,5,6631.2,9.392578591964387,10.408978974711417,Mini,Hatch,25,0,52.044894873557084,1.7348298291185695,2,0,0,7.5,0.25,0.5526,-5368.8,0,0,Early,1,0,0,10,0.3333333333333333,Upper_Mid,2,0.3333333333333333,5.204489487355708
3432,2013,Diesel,Saloon,2.0,Manual,Euro 5,10,6163.7,8.80956425335415,11.02901761855464,Volkswagen,Jetta,100,0,110.2901761855464,1.0026379653231492,7,5,2,20.0,0.18181818181818182,0.5136416666666667,-5836.3,0,1,Mid,0,1,0,5,0.6666666666666666,Upper_Mid,2,0.18181818181818182,5.51450880927732
3433,2011,Diesel,Coupe,1.6,Manual,Euro 5,12,11666.666666666666,7.819636302367592,11.84939770159144,Volvo,C30,144,0,142.19277241909728,0.9114921308916493,9,7,4,19.200000000000003,0.12307692307692308,0.9722222222222222,-333.33333333333394,0,1,Late,0,0,1,3,0.8,Premium,3,0.23076923076923078,3.9497992338638137
3434,2001,Petrol,Saloon,3.5,Automatic,Euro 2,22,3590.909090909091,7.823645930834952,11.27720313144916,Honda,Legend,484,0,248.0984688918815,0.4903131796282243,19,17,14,77.0,0.15217391304347827,0.29924242424242425,-8409.090909090908,0,1,Late,0,0,1,0,1.4666666666666666,Upper_Mid,2,0.08695652173913043,5.63860156572458
3435,2008,Petrol,Hatchback,1.2,Manual,Euro 4,15,9066.666666666666,7.146772179452637,11.820410164718188,Vauxhall,Corsa,225,0,177.30615247077282,0.7387756352948868,12,10,7,18.0,0.075,0.7555555555555555,-2933.333333333334,0,1,Late,0,0,1,0,1.0,Budget,0,0.0,11.820410164718188
3436,2007,Petrol,MPV,2.0,Automatic,Euro 4,16,9500.0,7.304515946460155,11.931635799828411,Citroen,C4 Picasso,256,0,190.90617279725458,0.7018609294016712,13,11,8,32.0,0.11764705882352941,0.7916666666666666,-2500.0,0,1,Late,0,0,1,0,1.0666666666666667,Mid,1,0.058823529411764705,11.931635799828411
3437,2006,Diesel,SUV,2.2,Manual,Euro 4,17,10176.470588235294,7.368339686311381,12.061046873479915,Toyota,RAV4,289,0,205.03779684915855,0.670058159637773,14,12,9,37.400000000000006,0.12222222222222223,0.8480392156862745,-1823.5294117647063,0,1,Late,0,0,1,0,1.1333333333333333,Upper_Mid,2,0.1111111111111111,6.030523436739958
3438,2010,Diesel,Saloon,2.4,Automatic,Euro 5,13,8335.23076923077,8.292798858200374,11.593195839033498,Volvo,S60,169,0,150.7115459074355,0.8280854170738213,10,8,5,31.2,0.17142857142857143,0.6946025641025642,-3664.7692307692305,0,1,Late,0,0,1,2,0.8666666666666667,Premium,3,0.21428571428571427,3.8643986130111663
3439,2007,Petrol,Hatchback,1.8,Manual,Euro 4,16,4750.0,7.5953872788539725,11.238488619268468,Honda,Civic,256,0,179.8158179082955,0.6610875658393216,13,11,8,28.8,0.10588235294117647,0.3958333333333333,-7250.0,0,1,Late,0,0,1,0,1.0666666666666667,Upper_Mid,2,0.11764705882352941,5.619244309634234
3440,2007,Petrol,Hatchback,1.2,Manual,Euro 4,16,4812.5,7.546974117516527,11.25156070083582,Skoda,Fabia,256,0,180.0249712133731,0.6618565118138717,13,11,8,19.2,0.07058823529411765,0.4010416666666667,-7187.5,0,1,Late,0,0,1,0,1.0666666666666667,Upper_Mid,2,0.11764705882352941,5.62578035041791
3441,2010,Diesel,Hatchback,1.6,Manual,Euro 5,13,8750.0,7.824046010856292,11.641758336813195,Ford,Fiesta,169,0,151.34285837857155,0.8315541669152282,10,8,5,20.8,0.1142857142857143,0.7291666666666666,-3250.0,0,1,Late,0,0,1,2,0.8666666666666667,Mid,1,0.07142857142857142,11.641758336813195
3442,2010,Petrol,Hatchback,1.6,Manual,Euro 5,13,7000.0,6.906754778648554,11.418614785498988,Peugeot,308,169,0,148.44199221148685,0.8156153418213563,10,8,5,20.8,0.1142857142857143,0.5833333333333334,-5000.0,0,1,Late,0,0,1,2,0.8666666666666667,Mid,1,0.07142857142857142,11.418614785498988
3443,2010,Diesel,MPV,2.0,Manual,Euro 5,13,9076.923076923076,7.362010551259734,11.6784399034478,Toyota,Verso,169,0,151.8197187448214,0.8341742788176999,10,8,5,26.0,0.14285714285714285,0.7564102564102564,-2923.076923076924,0,1,Late,0,0,1,2,0.8666666666666667,Upper_Mid,2,0.14285714285714285,5.8392199517239
3444,2013,Diesel,Saloon,2.0,Manual,Euro 5,10,6163.7,8.80956425335415,11.02901761855464,Volkswagen,Jetta,100,0,110.2901761855464,1.0026379653231492,7,5,2,20.0,0.18181818181818182,0.5136416666666667,-5836.3,0,1,Mid,0,1,0,5,0.6666666666666666,Upper_Mid,2,0.18181818181818182,5.51450880927732
3445,2011,Petrol,Hatchback,1.4,Automatic,Euro 5,12,11333.333333333334,8.160232492367689,11.820410164718188,Seat,Ibiza,144,0,141.84492197661825,0.9092623203629375,9,7,4,16.799999999999997,0.10769230769230768,0.9444444444444445,-666.6666666666661,0,1,Late,0,0,1,3,0.8,Upper_Mid,2,0.15384615384615385,5.910205082359094
3446,2007,Diesel,Estate,1.6,Manual,Euro 4,16,6608.9375,7.045776576879511,11.568766900864189,Ford,Focus,256,0,185.10027041382702,0.6805157000508346,13,11,8,25.6,0.09411764705882353,0.5507447916666667,-5391.0625,0,1,Late,0,0,1,0,1.0666666666666667,Mid,1,0.058823529411764705,11.568766900864189
3447,2006,Petrol,Hatchback,2.0,Automatic,Euro 4,17,6058.823529411765,7.069023426578259,11.542484267211773,Ford,Mondeo,289,0,196.22223254260012,0.6412491259562096,14,12,9,34.0,0.1111111111111111,0.5049019607843137,-5941.176470588235,0,1,Late,0,0,1,0,1.1333333333333333,Mid,1,0.05555555555555555,11.542484267211773
3448,2009,Diesel,MPV,1.6,Manual,Euro 4,14,6285.714285714285,7.822044008185619,11.385092093460344,Citroen,C3 Picasso,196,0,159.3912893084448,0.759006139564023,11,9,6,22.400000000000002,0.10666666666666667,0.5238095238095237,-5714.285714285715,0,1,Late,0,0,1,1,0.9333333333333333,Mid,1,0.06666666666666667,11.385092093460344
3449,2009,Petrol,Hatchback,1.4,Manual,Euro 4,14,6500.0,7.495541943884256,11.418614785498988,Mini,Hatch,196,0,159.86060699698584,0.7612409856999326,11,9,6,19.599999999999998,0.09333333333333332,0.5416666666666666,-5500.0,0,1,Late,0,0,1,1,0.9333333333333333,Upper_Mid,2,0.13333333333333333,5.709307392749494
3450,2011,Petrol,Hatchback,1.2,Manual,Euro 5,12,5862.083333333333,7.6004023345004,11.161166986811311,Vauxhall,Corsa,144,0,133.93400384173574,0.8585513066777932,9,7,4,14.399999999999999,0.0923076923076923,0.4885069444444444,-6137.916666666667,0,1,Late,0,0,1,3,0.8,Budget,0,0.0,11.161166986811311
3451,2006,Diesel,Hatchback,1.5,Manual,Euro 4,17,8000.0,6.829793737512425,11.820410164718188,Hyundai,Getz,289,0,200.9469728002092,0.6566894535954549,14,12,9,25.5,0.08333333333333333,0.6666666666666666,-4000.0,0,1,Late,0,0,1,0,1.1333333333333333,Mid,1,0.05555555555555555,11.820410164718188
3452,2008,Petrol,Hatchback,1.8,Manual,Euro 4,15,8400.0,7.546974117516527,11.744037185933616,Honda,Civic,225,0,176.16055778900423,0.734002324120851,12,10,7,27.0,0.1125,0.7,-3600.0,0,1,Late,0,0,1,0,1.0,Upper_Mid,2,0.125,5.872018592966808
3453,2015,Diesel,Hatchback,1.5,Manual,Euro 5,8,16125.0,8.086410275323782,11.76756768334381,Ford,Fiesta,64,0,94.14054146675048,1.3075075203715345,5,3,0,12.0,0.16666666666666666,1.34375,4125.0,0,0,Mid,0,1,0,7,0.5333333333333333,Mid,1,0.1111111111111111,11.76756768334381
3454,2008,Petrol,SUV,1.6,Manual,Euro 4,15,3466.6666666666665,7.823645930834952,10.858998997563564,Suzuki,SX4,225,0,162.88498496345346,0.6786874373477227,12,10,7,24.0,0.1,0.28888888888888886,-8533.333333333334,0,1,Late,0,0,1,0,1.0,Mid,1,0.0625,10.858998997563564
3455,2012,Diesel,SUV,2.2,Manual,Euro 5,11,8909.09090909091,6.678342114654332,11.49272275765271,Mitsubishi,Outlander,121,0,126.4199503341798,0.9577268964710591,8,6,3,24.200000000000003,0.18333333333333335,0.7424242424242425,-3090.90909090909,0,1,Late,0,0,1,4,0.7333333333333333,Mid,1,0.08333333333333333,11.49272275765271
3456,2013,Diesel,Saloon,2.0,Manual,Euro 5,10,6163.7,8.80956425335415,11.02901761855464,Volkswagen,Jetta,100,0,110.2901761855464,1.0026379653231492,7,5,2,20.0,0.18181818181818182,0.5136416666666667,-5836.3,0,1,Mid,0,1,0,5,0.6666666666666666,Upper_Mid,2,0.18181818181818182,5.51450880927732
3457,2016,Diesel,Hatchback,1.6,Manual,Euro 6,7,7900.142857142857,9.121399862679535,10.920546270529568,Peugeot,308,49,0,76.44382389370698,1.365068283816196,4,2,0,11.200000000000001,0.2,0.658345238095238,-4099.857142857143,0,0,Mid,0,1,0,8,0.4666666666666667,Mid,1,0.125,10.920546270529568
3458,2013,Petrol,Hatchback,1.4,Manual,Euro 5,10,11484.0,8.00469951054955,11.651295134235,Vauxhall,Astra,100,0,116.51295134235,1.0592086485668182,7,5,2,14.0,0.12727272727272726,0.957,-516.0,0,1,Mid,0,1,0,5,0.6666666666666666,Budget,0,0.0,11.651295134235
3459,2003,Petrol,Hatchback,1.6,Manual,Euro 4,20,4450.0,6.678342114654332,11.396391648714276,Vauxhall,Astra,400,0,227.92783297428554,0.5426853166054417,17,15,12,32.0,0.0761904761904762,0.37083333333333335,-7550.0,0,1,Late,0,0,1,0,1.3333333333333333,Budget,0,0.0,11.396391648714276
3460,2005,Petrol,Convertible,1.6,Automatic,Euro 3,18,5166.666666666667,7.305860032684009,11.440354772135391,Peugeot,206 CC,324,0,205.92638589843705,0.6021239353755469,15,13,10,28.8,0.08421052631578947,0.4305555555555556,-6833.333333333333,0,1,Late,0,0,1,0,1.2,Mid,1,0.05263157894736842,11.440354772135391
3461,2009,Petrol,Hatchback,1.3,Manual,Euro 4,14,5513.285714285715,7.695757990554761,11.253973372417226,Suzuki,Swift,196,0,157.55562721384118,0.7502648914944817,11,9,6,18.2,0.08666666666666667,0.45944047619047623,-6486.714285714285,0,1,Late,0,0,1,1,0.9333333333333333,Mid,1,0.06666666666666667,11.253973372417226
3462,2002,Petrol,Hatchback,1.6,Manual,Euro 3,21,4389.857142857143,6.907755278982137,11.431574401772751,Ford,Focus,441,0,240.06306243722779,0.5196170182623978,18,16,13,33.6,0.07272727272727274,0.3658214285714286,-7610.142857142857,0,1,Late,0,0,1,0,1.4,Mid,1,0.045454545454545456,11.431574401772751
3463,2012,Diesel,Hatchback,1.5,Manual,Euro 5,11,14818.181818181818,7.306531398939505,12.0015054797889,Nissan,Note,121,0,132.0165602776779,1.000125456649075,8,6,3,16.5,0.125,1.2348484848484849,2818.181818181818,0,1,Late,0,0,1,4,0.7333333333333333,Mid,1,0.08333333333333333,12.0015054797889
3464,2005,Petrol,Hatchback,1.3,Manual,Euro 4,18,5987.055555555556,6.902742737158593,11.587726768143012,Ford,Fiesta,324,0,208.57908182657422,0.6098803562180533,15,13,10,23.400000000000002,0.06842105263157895,0.4989212962962963,-6012.944444444444,0,1,Late,0,0,1,0,1.2,Mid,1,0.05263157894736842,11.587726768143012
3465,2012,Petrol,Hatchback,1.2,Manual,Euro 5,11,6818.181818181818,7.762170607138205,11.225243392518449,Renault,Clio,121,0,123.47767731770294,0.9354369493765374,8,6,3,13.2,0.09999999999999999,0.5681818181818181,-5181.818181818182,0,1,Late,0,0,1,4,0.7333333333333333,Mid,1,0.08333333333333333,11.225243392518449
3466,2008,Diesel,SUV,2.0,Manual,Euro 4,15,7510.266666666666,6.907755278982137,11.632076453441265,Jeep,Patriot,225,0,174.48114680161896,0.727004778340079,12,10,7,30.0,0.125,0.6258555555555555,-4489.733333333334,0,1,Late,0,0,1,0,1.0,Upper_Mid,2,0.125,5.816038226720632
3467,2017,Diesel,MPV,2.0,Manual,Euro 6,6,7141.166666666667,9.502935356288608,10.665390909906383,Vauxhall,Zafira Tourer,36,0,63.9923454594383,1.523627272843769,3,1,0,12.0,0.2857142857142857,0.5950972222222223,-4858.833333333333,0,0,Mid,0,1,0,9,0.4,Budget,0,0.0,10.665390909906383
3468,2013,Diesel,Saloon,2.0,Manual,Euro 5,10,6163.7,8.80956425335415,11.02901761855464,Volkswagen,Jetta,100,0,110.2901761855464,1.0026379653231492,7,5,2,20.0,0.18181818181818182,0.5136416666666667,-5836.3,0,1,Mid,0,1,0,5,0.6666666666666666,Upper_Mid,2,0.18181818181818182,5.51450880927732
3469,2009,Petrol,Hatchback,1.2,Manual,Euro 4,14,5571.428571428572,7.823645930834952,11.26446410567173,Fiat,500,196,0,157.7024974794042,0.7509642737114486,11,9,6,16.8,0.08,0.4642857142857143,-6428.571428571428,0,1,Late,0,0,1,1,0.9333333333333333,Mid,1,0.06666666666666667,11.26446410567173
3470,2008,Diesel,Saloon,2.0,Manual,Euro 4,15,9800.0,7.5953872788539725,11.898187865760873,Audi,A4,225,15,178.4728179864131,0.7436367416100546,12,10,7,30.0,0.125,0.8166666666666667,-2200.0,0,1,Late,0,0,1,0,1.0,Premium,3,0.1875,3.966062621920291
3471,2003,Petrol,Hatchback,1.4,Automatic,Euro 3,20,6327.65,7.408530566894626,11.748416471737327,Honda,Jazz,400,0,234.96832943474655,0.5594484034160632,17,15,12,28.0,0.06666666666666667,0.5273041666666667,-5672.35,0,1,Late,0,0,1,0,1.3333333333333333,Upper_Mid,2,0.09523809523809523,5.874208235868664
3472,2011,Diesel,MPV,2.0,Automatic,Euro 5,12,8804.083333333334,8.160232492367689,11.567877557784074,Ford,Grand C-max,144,0,138.8145306934089,0.8898367352141595,9,7,4,24.0,0.15384615384615385,0.7336736111111112,-3195.916666666666,0,1,Late,0,0,1,3,0.8,Mid,1,0.07692307692307693,11.567877557784074
3473,2014,Diesel,SUV,2.2,Manual,Euro 5,9,13502.222222222224,7.937374696163295,11.707834137269655,Vauxhall,Antara,81,0,105.3705072354269,1.1707834137269655,6,4,1,19.8,0.22000000000000003,1.1251851851851853,1502.2222222222244,0,0,Mid,0,1,0,6,0.6,Budget,0,0.0,11.707834137269655
3474,2010,Diesel,SUV,2.4,Automatic,Euro 4,13,12384.615384615385,7.597897950521784,11.9891596439666,Volvo,XC90,169,0,155.8590753715658,0.8563685459976142,10,8,5,31.2,0.17142857142857143,1.0320512820512822,384.61538461538476,0,1,Late,0,0,1,2,0.8666666666666667,Premium,3,0.21428571428571427,3.9963865479888665
3475,2007,Diesel,Estate,1.6,Manual,Euro 4,16,5500.0,7.822044008185619,11.385092093460344,Volvo,V50,256,0,182.1614734953655,0.6697112996153143,13,11,8,25.6,0.09411764705882353,0.4583333333333333,-6500.0,0,1,Late,0,0,1,0,1.0666666666666667,Premium,3,0.1764705882352941,3.7950306978201147
3476,2010,Diesel,MPV,2.0,Automatic,Euro 5,13,11230.76923076923,7.762170607138205,11.891361900690471,Peugeot,5008,169,0,154.58770470897613,0.8493829929064622,10,8,5,26.0,0.14285714285714285,0.9358974358974359,-769.2307692307695,0,1,Late,0,0,1,2,0.8666666666666667,Mid,1,0.07142857142857142,11.891361900690471
3477,2013,Diesel,Hatchback,1.6,Manual,Euro 5,10,14357.7,7.598399329323964,11.874626755637218,Citroen,C4,100,0,118.74626755637217,1.079511523239747,7,5,2,16.0,0.14545454545454548,1.196475,2357.7000000000007,0,1,Mid,0,1,0,5,0.6666666666666666,Mid,1,0.09090909090909091,11.874626755637218
3478,2007,Petrol,Hatchback,1.5,Manual,Euro 4,16,6317.375,6.902742737158593,11.523647774998503,Mitsubishi,Colt,256,0,184.37836439997605,0.6778616338234413,13,11,8,24.0,0.08823529411764706,0.5264479166666667,-5682.625,0,1,Late,0,0,1,0,1.0666666666666667,Mid,1,0.058823529411764705,11.523647774998503
3479,2010,Diesel,MPV,2.0,Manual,Euro 5,13,9076.923076923076,7.362010551259734,11.6784399034478,Toyota,Verso,169,0,151.8197187448214,0.8341742788176999,10,8,5,26.0,0.14285714285714285,0.7564102564102564,-2923.076923076924,0,1,Late,0,0,1,2,0.8666666666666667,Upper_Mid,2,0.14285714285714285,5.8392199517239
3480,2020,Petrol,Hatchback,1.2,Manual,Euro 6,3,13331.0,9.30546871706776,10.596459717781787,Vauxhall,Corsa,9,0,31.78937915334536,2.649114929445447,0,0,0,3.5999999999999996,0.3,1.1109166666666668,1331.0,0,0,Early,1,0,0,12,0.2,Budget,0,0.0,10.596459717781787
3481,2020,Petrol Hybrid,Hatchback,1.2,Manual,Euro 6,3,3863.0,9.27865301215827,9.35781165133439,Suzuki,Swift,9,0,28.073434954003172,2.3394529128335977,0,0,0,3.5999999999999996,0.3,0.3219166666666667,-8137.0,0,0,Early,1,0,0,12,0.2,Mid,1,0.25,9.35781165133439
3482,2009,Diesel,Coupe,3.0,Automatic,Euro 4,14,14857.142857142857,7.598399329323964,12.245293358683456,BMW,3 Series,196,14,171.4341070215684,0.8163528905788972,11,9,6,42.0,0.2,1.2380952380952381,2857.142857142857,0,1,Late,0,0,1,1,0.9333333333333333,Premium,3,0.2,4.081764452894485
3483,2007,Diesel,Saloon,2.0,Manual,Euro 4,16,8477.125,7.696212639346407,11.817715360522175,Peugeot,607,256,0,189.0834457683548,0.6951597270895398,13,11,8,32.0,0.11764705882352941,0.7064270833333334,-3522.875,0,1,Late,0,0,1,0,1.0666666666666667,Mid,1,0.058823529411764705,11.817715360522175
3484,2009,Petrol,Hatchback,1.2,Manual,Euro 4,14,6285.714285714285,7.52294091807237,11.385092093460344,Vauxhall,Corsa,196,0,159.3912893084448,0.759006139564023,11,9,6,16.8,0.08,0.5238095238095237,-5714.285714285715,0,1,Late,0,0,1,1,0.9333333333333333,Budget,0,0.0,11.385092093460344
3485,2006,Petrol,Estate,2.4,Automatic,Euro 4,17,8513.29411764706,7.693937325509272,11.882597578579578,Volvo,V70,289,0,202.00415883585282,0.6601443099210876,14,12,9,40.8,0.13333333333333333,0.7094411764705882,-3486.7058823529405,0,1,Late,0,0,1,0,1.1333333333333333,Premium,3,0.16666666666666666,3.960865859526526
3486,2007,Petrol,Hatchback,1.3,Manual,Euro 4,16,8700.9375,6.882437470997847,11.843774779697602,Suzuki,Swift,256,0,189.50039647516164,0.6966926340998589,13,11,8,20.8,0.07647058823529412,0.725078125,-3299.0625,0,1,Late,0,0,1,0,1.0666666666666667,Mid,1,0.058823529411764705,11.843774779697602
3487,2009,Petrol,Coupe,1.8,Automatic,Euro 4,14,9969.357142857143,7.600902459542082,11.846328711340531,Mercedes,CLK,196,14,165.84860195876743,0.7897552474227021,11,9,6,25.2,0.12000000000000001,0.8307797619047619,-2030.6428571428569,0,1,Late,0,0,1,1,0.9333333333333333,Premium,3,0.2,3.9487762371135102
3488,2008,Petrol,Hatchback,1.6,Manual,Euro 4,15,8801.2,7.377758908227872,11.790693555908195,Audi,A3,225,15,176.86040333862292,0.7369183472442622,12,10,7,24.0,0.1,0.7334333333333334,-3198.7999999999993,0,1,Late,0,0,1,0,1.0,Premium,3,0.1875,3.930231185302732
